7001298_1.java,146,166,danielrizea/SmartHome-Android/src/upb/smarthome/restcomm/RestComm.java,51,71,none,none
7001298_1.java,146,166,AndroidAalto/droidkino/src/org/androidaalto/droidkino/imdb/ImdbApiClient.java,98,118,none,none
11820186_0.java,1,53,xamarin/XobotOS/android/upstream/java/util/concurrent/ThreadPoolExecutor.java,1266,1304,none,none
11820186_0.java,1,53,robovm/robovm/rt/libcore/luni/src/main/java/java/util/concurrent/ThreadPoolExecutor.java,1302,1340,none,none
11820186_0.java,1,53,google/j2objc/jre_emul/android/platform/libcore/luni/src/main/java/java/util/concurrent/ThreadPoolExecutor.java,1062,1100,none,apache-2.0
13752116_0.java,165,185,javajavadog/guideshow/GuideShowLib/assets/v4/src/java/android/support/v4/app/FragmentTabHost.java,226,246,none,apache-2.0
13752116_0.java,165,185,aosp-mirror/platform_frameworks_support/v13/java/android/support/v13/app/FragmentTabHost.java,220,240,none,apache-2.0
13752116_0.java,187,224,javajavadog/guideshow/GuideShowLib/assets/v4/src/java/android/support/v4/app/FragmentTabHost.java,248,285,none,apache-2.0
13752116_0.java,187,224,aosp-mirror/platform_frameworks_support/v13/java/android/support/v13/app/FragmentTabHost.java,242,279,none,apache-2.0
18004334_0.java,47,66,bisq-network/exchange/common/src/main/java/io/bisq/common/util/DesktopUtil.java,32,49,none,agpl-3.0
18004334_0.java,93,114,bisq-network/exchange/common/src/main/java/io/bisq/common/util/DesktopUtil.java,76,97,none,agpl-3.0
18004334_0.java,117,138,bisq-network/exchange/common/src/main/java/io/bisq/common/util/DesktopUtil.java,100,121,none,agpl-3.0
11488491_0.java,61,83,gamesbyangelina/spritely/src/org/gba/spritely/SpritelyUI.java,225,248,none,none
14472443_0.java,59,80,xamarin/XobotOS/android/upstream/android/widget/DigitalClock.java,75,96,none,apache-2.0
14472443_0.java,59,80,eliotstocker/fLockscreen/src/com/piratemedia/lockscreen/DigitalClock.java,76,97,none,apache-2.0
14472443_0.java,59,80,aosp-mirror/platform_frameworks_base/core/java/android/widget/DigitalClock.java,66,93,none,apache-2.0
11321637_0.java,1,29,spotify/ffwd/protobuf250/src/main/java/com/spotify/ffwd/protobuf250/CodedInputStream.java,426,455,none,apache-2.0
11321637_0.java,1,29,osmandapp/Osmand/OsmAnd-java/src/com/google/protobuf/CodedInputStream.java,432,461,none,mit
11321637_0.java,1,29,mar-v-in/BlankStore/com.android.vending/src/com/google/protobuf/CodedInputStream.java,391,420,none,none
11321637_0.java,1,29,bazelbuild/bazel/third_party/protobuf/3.4.0/java/core/src/main/java/com/google/protobuf/CodedInputStream.java,531,560,none,apache-2.0
7671799_0.java,1,39,google/j2objc/jre_emul/android/platform/libcore/ojluni/src/main/java/java/lang/Shutdown.java,184,218,none,gpl-2.0
6162687_1.java,1,27,souliss/bindingopenhab/openhab/bundles/binding/org.openhab.binding.souliss/src/main/java/org/openhab/binding/souliss/internal/network/udp/HalfFloatUtils.java,52,76,none,none
6162687_1.java,1,27,bytedeco/javacpp/src/main/java/org/bytedeco/javacpp/indexer/HalfIndexer.java,123,148,none,gpl-2.0
