ngramSize,t2NgramSize,t1NgramSize,QRPercentileNorm,QRPercentileT2,QRPercentileT1,QRPercentileOrig,normBoost,t2Boost,t1Boost,map
20,4,4,8,8,8,8,20,4,4,0.944301688
20,4,8,8,8,8,8,20,4,8,0.944301688
20,4,12,8,8,8,8,20,4,12,0.944301688
20,4,16,8,8,8,8,20,4,16,0.944301688
20,4,20,8,8,8,8,20,4,20,0.944301688
20,4,24,8,8,8,8,20,4,24,0.944301688
12,4,4,8,8,8,8,12,4,4,0.94335551
12,4,8,8,8,8,8,12,4,8,0.94335551
12,4,12,8,8,8,8,12,4,12,0.94335551
12,4,16,8,8,8,8,12,4,16,0.94335551
12,4,20,8,8,8,8,12,4,20,0.94335551
12,4,24,8,8,8,8,12,4,24,0.94335551
16,4,4,8,8,8,8,16,4,4,0.942112495
16,4,8,8,8,8,8,16,4,8,0.942112495
16,4,12,8,8,8,8,16,4,12,0.942112495
16,4,16,8,8,8,8,16,4,16,0.942112495
16,4,20,8,8,8,8,16,4,20,0.942112495
16,4,24,8,8,8,8,16,4,24,0.942112495
8,4,4,6,6,6,6,8,4,4,0.9382532
8,4,8,6,6,6,6,8,4,8,0.9382532
8,4,12,6,6,6,6,8,4,12,0.9382532
8,4,16,6,6,6,6,8,4,16,0.9382532
8,4,20,6,6,6,6,8,4,20,0.9382532
8,4,24,6,6,6,6,8,4,24,0.9382532
4,4,4,6,6,6,6,4,4,4,0.937692764
4,4,8,6,6,6,6,4,4,8,0.937692764
4,4,12,6,6,6,6,4,4,12,0.937692764
4,4,16,6,6,6,6,4,4,16,0.937692764
4,4,20,6,6,6,6,4,4,20,0.937692764
4,4,24,6,6,6,6,4,4,24,0.937692764
8,4,4,8,8,8,8,8,4,4,0.927972794
8,4,8,8,8,8,8,8,4,8,0.927972794
8,4,12,8,8,8,8,8,4,12,0.927972794
8,4,16,8,8,8,8,8,4,16,0.927972794
8,4,20,8,8,8,8,8,4,20,0.927972794
8,4,24,8,8,8,8,8,4,24,0.927972794
4,4,4,8,8,8,8,4,4,4,0.918443001
4,4,8,8,8,8,8,4,4,8,0.918443001
4,4,12,8,8,8,8,4,4,12,0.918443001
4,4,16,8,8,8,8,4,4,16,0.918443001
4,4,20,8,8,8,8,4,4,20,0.918443001
4,4,24,8,8,8,8,4,4,24,0.918443001
