/data/cragkhit/siamese_study/Siamese/10_so/299495_0.java_paintComponent#22#26,/home/cragkhit/data/cloverflow/github_max_to_10/gephi/gephi/modules/Utils/src/main/java/org/gephi/utils/sparklines/SparklineComponent.java_paintComponent#92#98,TP,3,* have a few added statements
/data/cragkhit/siamese_study/Siamese/10_so/299495_0.java_paintComponent#22#26,/home/cragkhit/data/cloverflow/github_max_to_10/aNNiMON/Own-Programming-Language-Tutorial/src/main/java/com/annimon/ownlang/modules/canvas/canvas.java_paintComponent#128#132,TP,2,* almost exact copy of paintComponent() --> auto-generated?
/data/cragkhit/siamese_study/Siamese/10_so/299495_0.java_paintComponent#22#26,/home/cragkhit/data/cloverflow/github_max_to_10/ArlindNocaj/power-voronoi-diagram/src/kn/uni/voronoitreemap/debuge/ImageFrame.java_paint#41#44,TP,3,* different method's name and missing super.paintComponent(g);
/data/cragkhit/siamese_study/Siamese/10_so/299495_0.java_paintComponent#22#26,/home/cragkhit/data/cloverflow/github_max_to_10/dbothwell/remote-linux-monitor/RemoteMonitor/src/db/remoteLinuxMonitor/AboutPanel.java_paintComponent#56#63,TP,3,
/data/cragkhit/siamese_study/Siamese/10_so/299495_0.java_paintComponent#22#26,/home/cragkhit/data/cloverflow/github_max_to_10/alibaba/freeline/freeline-studio-plugin/src/main/java/com/antfortune/freeline/idea/views/ImageJPanel.java_paint#29#33,TP,3,* interesting
/data/cragkhit/siamese_study/Siamese/10_so/299495_0.java_paintComponent#22#26,/home/cragkhit/data/cloverflow/github_max_to_10/jitsi/jitsi/src/net/java/sip/communicator/plugin/spellcheck/LanguageMenuBar.java_paintComponent#416#423,TP,3,* interesting
/data/cragkhit/siamese_study/Siamese/10_so/299495_0.java_paintComponent#22#26,/home/cragkhit/data/cloverflow/github_max_to_10/jitsi/jitsi/src/net/java/sip/communicator/impl/gui/main/chat/ChatTransportSelectorBox.java_paintComponent#489#498,TP,3,* interesting
/data/cragkhit/siamese_study/Siamese/10_so/299495_0.java_paintComponent#22#26,/home/cragkhit/data/cloverflow/github_max_to_10/Litarvan/OpenLauncherLib/src/main/java/fr/theshark34/openlauncherlib/util/SplashScreen.java_paintComponent#160#164,TP,3,
/data/cragkhit/siamese_study/Siamese/10_so/299495_0.java_paintComponent#22#26,/home/cragkhit/data/cloverflow/github_max_to_10/BranislavLazic/SwingTutorials/src/main/java/JPanelTutorial.java_paintComponent#32#37,TP,3,* interesting
/data/cragkhit/siamese_study/Siamese/10_so/299495_0.java_ImagePanel#14#20,/home/cragkhit/data/cloverflow/github_max_to_10/SAMLRaider/SAMLRaider/src/main/java/gui/ImagePanel.java_ImagePanel#21#38,TP,3,* has handle exception
/data/cragkhit/siamese_study/Siamese/10_so/299495_0.java_ImagePanel#14#20,/home/cragkhit/data/cloverflow/github_max_to_10/R3DST0RM/MediaDownloader/src/ImagePreviewPanel.java_ImagePreviewPanel#11#18,TP,3,* has handle exception
/data/cragkhit/siamese_study/Siamese/10_so/299495_0.java_ImagePanel#14#20,/home/cragkhit/data/cloverflow/github_max_to_10/jitsi/jitsi/src/net/java/sip/communicator/plugin/desktoputil/ImageUtils.java_getBufferedImage#438#455,TP,3,
/data/cragkhit/siamese_study/Siamese/10_so/299495_0.java_ImagePanel#14#20,/home/cragkhit/data/cloverflow/github_max_to_10/dperezcabrera/jpoker/src/main/java/org/poker/gui/ImageManager.java_getImage#46#57,TP,3,
/data/cragkhit/siamese_study/Siamese/10_so/299495_0.java_ImagePanel#14#20,/home/cragkhit/data/cloverflow/github_max_to_10/aistrate/AlgorithmsSedgewick/StdLib/Picture.java_Picture#104#113,TP,3,
/data/cragkhit/siamese_study/Siamese/10_so/299495_0.java_ImagePanel#14#20,/home/cragkhit/data/cloverflow/github_max_to_10/cedricziel/idea-php-typo3-plugin/src/main/java/com/cedricziel/idea/typo3/util/IconUtil.java_createIconFromFile#28#54,TP,3,
/data/cragkhit/siamese_study/Siamese/10_so/299495_0.java_ImagePanel#14#20,/home/cragkhit/data/cloverflow/github_max_to_10/BranislavLazic/SwingTutorials/src/main/java/JPanelTutorial.java_JPanelTutorial#24#30,TP,3,
/data/cragkhit/siamese_study/Siamese/10_so/299495_0.java_ImagePanel#14#20,/home/cragkhit/data/cloverflow/github_max_to_10/gephi/gephi/modules/UIComponents/src/main/java/org/gephi/ui/components/splineeditor/SplineControlPanel.java_getImage#387#403,TP,3,
/data/cragkhit/siamese_study/Siamese/10_so/299495_0.java_ImagePanel#14#20,/home/cragkhit/data/cloverflow/github_max_to_10/mikera/mikera/src/main/java/mikera/image/generation/ImageUtils.java_getImage#40#49,TP,"3,4",
/data/cragkhit/siamese_study/Siamese/10_so/299495_0.java_ImagePanel#14#20,/home/cragkhit/data/cloverflow/github_max_to_10/biblelamp/JavaExercises/Experiments/DrawImage.java_ImageComponent#36#43,TP,3,
/data/cragkhit/siamese_study/Siamese/10_so/299495_0.java_ImagePanel#14#20,/home/cragkhit/data/cloverflow/github_max_to_10/Konloch/bytecode-viewer/src/main/java/the/bytecode/club/bytecodeviewer/gui/FileViewer.java_refresh#369#386,TP,3,
/data/cragkhit/siamese_study/Siamese/10_so/299495_0.java_ImagePanel#14#20,/home/cragkhit/data/cloverflow/github_max_to_10/bobbylight/AutoComplete/src/main/java/org/fife/ui/autocomplete/SizeGrip.java_createOSXSizeGrip#75#101,TP,"3,4",
/data/cragkhit/siamese_study/Siamese/10_so/299495_0.java_ImagePanel#14#20,/home/cragkhit/data/cloverflow/github_max_to_10/coobird/thumbnailator/src/test/java/net/coobird/thumbnailator/ThumbnailsBuilderTest.java_sourceRegion_PositionSize_SizeNull#1804#1825,TP,3,
/data/cragkhit/siamese_study/Siamese/10_so/299495_0.java_ImagePanel#14#20,/home/cragkhit/data/cloverflow/github_max_to_10/coobird/thumbnailator/src/test/java/net/coobird/thumbnailator/ThumbnailsBuilderTest.java_sourceRegion_Region_Null#1636#1657,TP,3,
/data/cragkhit/siamese_study/Siamese/10_so/299495_0.java_ImagePanel#14#20,/home/cragkhit/data/cloverflow/github_max_to_10/coobird/thumbnailator/src/test/java/net/coobird/thumbnailator/ThumbnailsBuilderTest.java_sourceRegion_Rectangle_Null#1703#1724,TP,3,
/data/cragkhit/siamese_study/Siamese/10_so/299495_0.java_ImagePanel#14#20,/home/cragkhit/data/cloverflow/github_max_to_10/coobird/thumbnailator/src/test/java/net/coobird/thumbnailator/ThumbnailsBuilderTest.java_sourceRegion_PositionIntInt_PositionNull#1871#1892,TP,3,
/data/cragkhit/siamese_study/Siamese/10_so/299495_0.java_ImagePanel#14#20,/home/cragkhit/data/cloverflow/github_max_to_10/alibaba/freeline/freeline-studio-plugin/src/main/java/com/antfortune/freeline/idea/views/ImageJPanel.java_setImagePath#18#27,TP,3,
/data/cragkhit/siamese_study/Siamese/10_so/299495_0.java_ImagePanel#14#20,/home/cragkhit/data/cloverflow/github_max_to_10/psal/anonymouth/src/edu/drexel/psal/anonymouth/helpers/ImageLoader.java_getImage#51#62,TP,3,
/data/cragkhit/siamese_study/Siamese/10_so/299495_0.java_ImagePanel#14#20,/home/cragkhit/data/cloverflow/github_max_to_10/coobird/thumbnailator/src/test/java/net/coobird/thumbnailator/ThumbnailsBuilderTest.java_sourceRegion_PositionSize_PositionNull#1770#1791,TP,3,
/data/cragkhit/siamese_study/Siamese/10_so/299495_0.java_ImagePanel#14#20,/home/cragkhit/data/cloverflow/github_max_to_10/coobird/thumbnailator/src/test/java/net/coobird/thumbnailator/ThumbnailsBuilderTest.java_sourceRegion_IntIntIntInt_WidthNonPositive#2006#2027,TP,3,
/data/cragkhit/siamese_study/Siamese/10_so/26305_0.java_method#1#17,/home/cragkhit/data/cloverflow/github_max_to_10/JetBrains/intellij-community/platform/util/src/com/intellij/util/ui/UIUtil.java_playSoundFromStream#3924#3943,TP,3,
/data/cragkhit/siamese_study/Siamese/10_so/26305_0.java_method#1#17,/home/cragkhit/data/cloverflow/github_max_to_10/Johnnei/Youtube-Tutorials/emulator_chip8/Part 11 - Final/src/chip/Audio.java_playSound#11#21,TP,3,
/data/cragkhit/siamese_study/Siamese/10_so/26305_0.java_method#1#17,/home/cragkhit/data/cloverflow/github_max_to_10/Johnnei/Youtube-Tutorials/emulator_chip8/Part 10 - Beep Boop/src/chip/Audio.java_playSound#11#21,,,
,,,,
/data/cragkhit/siamese_study/Siamese/10_so/26305_0.java_method#1#17,/home/cragkhit/data/cloverflow/github_max_to_10/JetBrains/intellij-community/platform/util/src/com/intellij/util/ui/UIUtil.java_run#3928#3941,,,
/data/cragkhit/siamese_study/Siamese/10_so/26305_0.java_method#1#17,/home/cragkhit/data/cloverflow/github_max_to_10/alxmtv/pomodoro4nb/src/org/matveev/pomodoro4nb/utils/MediaPlayer.java_play#34#48,TP,3,
/data/cragkhit/siamese_study/Siamese/10_so/26305_0.java_method#1#17,/home/cragkhit/data/cloverflow/github_max_to_10/icode/DynamicCompressor/DynamicCompressor/src/test/java/MultithreadsServletTest.java_runThreadHttpRequest#69#83,FP,,
/data/cragkhit/siamese_study/Siamese/10_so/26305_0.java_method#1#17,/home/cragkhit/data/cloverflow/github_max_to_10/react-native-component/react-native-smart-barcode/android/src/main/java/com/reactnativecomponent/barcode/RCTCaptureModule.java_DecodeFromPath#129#152,FP,,
/data/cragkhit/siamese_study/Siamese/10_so/26305_0.java_method#1#17,/home/cragkhit/data/cloverflow/github_max_to_10/alxmtv/pomodoro4nb/src/org/matveev/pomodoro4nb/utils/MediaPlayer.java_run#37#46,TP,3,
/data/cragkhit/siamese_study/Siamese/10_so/26305_0.java_method#1#17,/home/cragkhit/data/cloverflow/github_max_to_10/vbartacek/aacdecoder-android/decoder/src/com/spoledge/aacdecoder/AACPlayer.java_playAsync#292#305,FP,,
/data/cragkhit/siamese_study/Siamese/10_so/26305_0.java_method#1#17,/home/cragkhit/data/cloverflow/github_max_to_10/ctripcorp/hermes/hermes-example/src/test/java/com/ctrip/hermes/example/performance/ProduceAndConsume.java_startBroker#87#101,FP,,
/data/cragkhit/siamese_study/Siamese/10_so/26305_0.java_method#1#17,/home/cragkhit/data/cloverflow/github_max_to_10/wayfinder/Wayfinder-Sound-Syntax-Editor/src/com/wayfinder/syntaxedit/ClipPlayer.java_ClipPlayer#48#99,TP,"3,4",
/data/cragkhit/siamese_study/Siamese/10_so/26305_0.java_method#1#17,/home/cragkhit/data/cloverflow/github_max_to_10/Jamling/SmartIM/core/src/main/java/cn/ieclipse/smartim/callback/impl/DefaultLoginCallback.java_onQrcode#63#74,FP,,
/data/cragkhit/siamese_study/Siamese/10_so/26305_0.java_method#1#17,/home/cragkhit/data/cloverflow/github_max_to_10/unclebob/springslim/src/main/java/info/fitnesse/TransactionalSlimServer.java_closeEnclosingServiceInSeparateThread#41#52,FP,,
/data/cragkhit/siamese_study/Siamese/10_so/26305_0.java_method#1#17,/home/cragkhit/data/cloverflow/github_max_to_10/FreakDev/PhoneGap-Android-HTML5-WebSocket/java-src/com/freakdev/phonegap/WebSocket.java_send#81#99,FP,,
/data/cragkhit/siamese_study/Siamese/10_so/26305_0.java_method#1#17,/home/cragkhit/data/cloverflow/github_max_to_10/gridgain/gridgain-advanced-examples/src/main/java/org/gridgain/examples/visor/VisorDemoLoadProducer.java_startLongTaskProducer#95#126,FP,,
/data/cragkhit/siamese_study/Siamese/10_so/26305_0.java_method#1#17,/home/cragkhit/data/cloverflow/github_max_to_10/fyhertz/libstreaming/src/net/majorkernelpanic/streaming/hw/EncoderDebugger.java_asyncDebug#94#104,FP,,
/data/cragkhit/siamese_study/Siamese/10_so/26305_0.java_method#1#17,/home/cragkhit/data/cloverflow/github_max_to_10/TeslineServices/Kidlogger/Android/v.1.4/src/net/kidlogger/kidlogger/KLService.java_runHistoryEvent#778#785,FP,,
/data/cragkhit/siamese_study/Siamese/10_so/26305_0.java_method#1#17,/home/cragkhit/data/cloverflow/github_max_to_10/java-native-access/jna/contrib/platform/test/com/sun/jna/platform/win32/User32WindowMessagesTest.java_createWindow#190#204,FP,,
/data/cragkhit/siamese_study/Siamese/10_so/26305_0.java_method#1#17,/home/cragkhit/data/cloverflow/github_max_to_10/fishwjy/VideoCompressor/videocompressor/src/main/java/com/vincent/videocompressor/VideoController.java_runConversion#108#122,FP,,
/data/cragkhit/siamese_study/Siamese/10_so/320524_0.java_method#1#1,/home/cragkhit/data/cloverflow/github_max_to_10/medcl/elasticsearch-analysis-mmseg/src/main/java/com/chenlb/mmseg4j/Dictionary.java_getDictRoot#478#482,TP,3,
/data/cragkhit/siamese_study/Siamese/10_so/320524_0.java_method#1#1,/home/cragkhit/data/cloverflow/github_max_to_10/dobermai/mqtt-irc-bot/src/main/java/de/dobermai/mqttbot/Main.java_getExecutionPath#69#73,,,
/data/cragkhit/siamese_study/Siamese/10_so/320524_0.java_method#1#1,/home/cragkhit/data/cloverflow/github_max_to_10/NeptunePowered/NeptuneMod/src/main/java/org/neptunepowered/vanilla/launch/NeptuneServerMain.java_main#62#75,,,
/data/cragkhit/siamese_study/Siamese/10_so/320524_0.java_method#1#1,/home/cragkhit/data/cloverflow/github_max_to_10/MinecraftForge/Mercurius/src/main/java/net/minecraftforge/mercurius/utils/LauncherCachingHack.java_getJar#27#45,,,
/data/cragkhit/siamese_study/Siamese/10_so/320524_0.java_method#1#1,/home/cragkhit/data/cloverflow/github_max_to_10/oxguy3/craftboot/src/io/github/oxguy3/craftboot/Craftboot.java_makeDataDir#219#226,,,
/data/cragkhit/siamese_study/Siamese/10_so/320524_0.java_method#1#1,/home/cragkhit/data/cloverflow/github_max_to_10/apache/ignite/modules/hadoop/src/test/java/org/apache/ignite/internal/processors/hadoop/impl/HadoopCommandLineTest.java_createProcessBuilder#245#261,,,
/data/cragkhit/siamese_study/Siamese/10_so/320524_0.java_method#1#1,/home/cragkhit/data/cloverflow/github_max_to_10/gradle/gradle/subprojects/wrapper/src/main/java/org/gradle/wrapper/GradleWrapperMain.java_wrapperJar#80#91,,,
/data/cragkhit/siamese_study/Siamese/10_so/320524_0.java_method#1#1,/home/cragkhit/data/cloverflow/github_max_to_10/bdemers/maven-wrapper/src/main/java/org/apache/maven/wrapper/MavenWrapperMain.java_wrapperJar#84#102,,,
/data/cragkhit/siamese_study/Siamese/10_so/320524_0.java_method#1#1,/home/cragkhit/data/cloverflow/github_max_to_10/pentaho/pentaho-kettle/plugins/pentaho-googledrive-vfs/core/src/main/java/org/pentaho/googledrive/vfs/GoogleDriveFileObject.java_resolveCredentialsPath#226#231,,,
/data/cragkhit/siamese_study/Siamese/10_so/320524_0.java_method#1#1,/home/cragkhit/data/cloverflow/github_max_to_10/Nastel/tnt4j-stream-jmx/tnt4j-stream-jmx-core/src/main/java/com/jkoolcloud/tnt4j/stream/jmx/SamplingAgent.java_getSAPath#593#603,,,
/data/cragkhit/siamese_study/Siamese/10_so/320524_0.java_method#1#1,/home/cragkhit/data/cloverflow/github_max_to_10/teknux-org/jetty-bootstrap/jetty-bootstrap/src/main/java/org/teknux/jettybootstrap/utils/PathUtil.java_getJarDir#50#52,,,
/data/cragkhit/siamese_study/Siamese/10_so/320524_0.java_method#1#1,/home/cragkhit/data/cloverflow/github_max_to_10/hammock-project/hammock/jpa-core/src/main/java/ws/ament/hammock/jpa/HammockPersistenceUnitInfo.java_getPersistenceUnitRootUrl#89#92,,,
/data/cragkhit/siamese_study/Siamese/10_so/320524_0.java_method#1#1,/home/cragkhit/data/cloverflow/github_max_to_10/pentaho/pentaho-kettle/engine/src/test/java/org/pentaho/di/trans/steps/exceloutput/ExcelOutputTest.java_buildFilePath#57#64,,,
/data/cragkhit/siamese_study/Siamese/10_so/320524_0.java_method#1#1,/home/cragkhit/data/cloverflow/github_max_to_10/gchq/event-logging-schema/event-logging-transformer-main/src/main/java/event/logging/transformer/SchemaGenerator.java_displayUsageAndExit#94#106,,,
/data/cragkhit/siamese_study/Siamese/10_so/320524_0.java_method#1#1,/home/cragkhit/data/cloverflow/github_max_to_10/Wurst-Imperium/Wurst-MC-1.12/shared-src/net/wurstclient/update/Updater.java_update#102#139,,,
/data/cragkhit/siamese_study/Siamese/10_so/320524_0.java_method#1#1,/home/cragkhit/data/cloverflow/github_max_to_10/serayuzgur/heartbeat/heartbeat-common/src/main/java/com/heartbeat/common/dir/CommonPaths.java_getApplicationDirectory#17#36,,,
/data/cragkhit/siamese_study/Siamese/10_so/320524_0.java_method#1#1,/home/cragkhit/data/cloverflow/github_max_to_10/Sinrel/AnjoCaido-Launcher/src/net/minecraft/MinecraftLauncher.java_main#9#47,,,
/data/cragkhit/siamese_study/Siamese/10_so/320524_0.java_method#1#1,/home/cragkhit/data/cloverflow/github_max_to_10/Blodjer/HueImmersive/src/hueimmersive/Debug.java_activateLogging#24#47,,,
/data/cragkhit/siamese_study/Siamese/10_so/320524_0.java_method#1#1,/home/cragkhit/data/cloverflow/github_max_to_10/fabric8io/fabric8/components/fabric8-utils/src/main/java/io/fabric8/utils/Manifests.java_getManifestFromCurrentJar#67#77,,,
/data/cragkhit/siamese_study/Siamese/10_so/320524_0.java_method#1#1,/home/cragkhit/data/cloverflow/github_max_to_10/hailin0/es-service-parent/es-service-index-impl/src/main/java/com/es/service/index/common/conf/ClassPathResourcesReader.java_getPath#90#96,,,
/data/cragkhit/siamese_study/Siamese/10_so/151777_1.java_method#1#10,/home/cragkhit/data/cloverflow/github_max_to_10/k9mail/k-9/k9mail/src/main/java/com/fsck/k9/activity/MessageList.java_onRestoreInstanceState#536#542,,,
/data/cragkhit/siamese_study/Siamese/10_so/151777_1.java_method#1#10,/home/cragkhit/data/cloverflow/github_max_to_10/mrKlar/PagedDragDropGrid/pageddragdropgrid-examples/src/ca/laplanete/mobile/example/ExampleActivity.java_onRestoreInstanceState#72#77,,,
/data/cragkhit/siamese_study/Siamese/10_so/151777_1.java_method#1#10,/home/cragkhit/data/cloverflow/github_max_to_10/geftimov/android-draggable-viewpager/sample/src/main/java/com/eftimoff/draggableviewpager/ExampleActivity.java_onRestoreInstanceState#64#69,,,
/data/cragkhit/siamese_study/Siamese/10_so/151777_1.java_method#1#10,/home/cragkhit/data/cloverflow/github_max_to_10/xamarin/XobotOS/android/upstream/android/app/TimePickerDialog.java_onRestoreInstanceState#142#150,,,
/data/cragkhit/siamese_study/Siamese/10_so/151777_1.java_method#1#10,/home/cragkhit/data/cloverflow/github_max_to_10/lany192/DateTimePicker/library/src/main/java/com/lany/picker/HMPickerDialog.java_onRestoreInstanceState#150#158,,,
/data/cragkhit/siamese_study/Siamese/10_so/151777_1.java_method#1#10,/home/cragkhit/data/cloverflow/github_max_to_10/SimonVT/android-timepicker/library/src/net/simonvt/timepicker/TimePickerDialog.java_onRestoreInstanceState#150#158,,,
/data/cragkhit/siamese_study/Siamese/10_so/151777_1.java_method#1#10,/home/cragkhit/data/cloverflow/github_max_to_10/SecUSo/privacy-friendly-sudoku/app/src/main/java/org/secuso/privacyfriendlysudoku/ui/view/WinDialog.java_onRestoreInstanceState#59#68,,,
/data/cragkhit/siamese_study/Siamese/10_so/151777_1.java_method#1#10,/home/cragkhit/data/cloverflow/github_max_to_10/jMonkeyEngine/jmonkeyengine/jme3-android-examples/src/main/java/org/jmonkeyengine/jme3androidexamples/MainActivity.java_onRestoreInstanceState#346#357,,,
/data/cragkhit/siamese_study/Siamese/10_so/151777_1.java_method#1#10,/home/cragkhit/data/cloverflow/github_max_to_10/xamarin/XobotOS/android/upstream/android/app/DatePickerDialog.java_onRestoreInstanceState#149#156,,,
/data/cragkhit/siamese_study/Siamese/10_so/151777_1.java_method#1#10,/home/cragkhit/data/cloverflow/github_max_to_10/lany192/DateTimePicker/library/src/main/java/com/lany/picker/DatePickerDialog.java_onRestoreInstanceState#167#174,,,
/data/cragkhit/siamese_study/Siamese/10_so/151777_1.java_method#1#10,/home/cragkhit/data/cloverflow/github_max_to_10/SimonVT/android-datepicker/library/src/net/simonvt/datepicker/DatePickerDialog.java_onRestoreInstanceState#182#189,,,
/data/cragkhit/siamese_study/Siamese/10_so/151777_1.java_method#1#10,/home/cragkhit/data/cloverflow/github_max_to_10/TeamNewPipe/NewPipe/app/src/main/java/org/schabi/newpipe/player/old/PlayVideoActivity.java_onRestoreInstanceState#252#257,,,
/data/cragkhit/siamese_study/Siamese/10_so/151777_1.java_method#1#10,/home/cragkhit/data/cloverflow/github_max_to_10/googleads/googleads-adsense-examples/android/src/com/google/adsensequickstart/MainActivity.java_onRestoreInstanceState#223#229,,,
/data/cragkhit/siamese_study/Siamese/10_so/151777_1.java_method#1#10,/home/cragkhit/data/cloverflow/github_max_to_10/rebane621/e621-android/src/main/java/de/e621/rebane/activities/PostShowActivity.java_onRestoreInstanceState#769#774,,,
/data/cragkhit/siamese_study/Siamese/10_so/151777_1.java_method#1#10,/home/cragkhit/data/cloverflow/github_max_to_10/pwnall/chromeview/src/org/chromium/content/browser/input/MonthPickerDialog.java_onRestoreInstanceState#139#145,,,
/data/cragkhit/siamese_study/Siamese/10_so/151777_1.java_method#1#10,/home/cragkhit/data/cloverflow/github_max_to_10/owncloud/android/src/com/owncloud/android/authentication/AuthenticatorActivity.java_onRestoreInstanceState#646#670,,,
/data/cragkhit/siamese_study/Siamese/10_so/151777_1.java_method#1#10,/home/cragkhit/data/cloverflow/github_max_to_10/pwnall/chromeview/src/org/chromium/content/browser/input/DateTimePickerDialog.java_onRestoreInstanceState#193#205,,,
/data/cragkhit/siamese_study/Siamese/10_so/151777_1.java_method#1#10,/home/cragkhit/data/cloverflow/github_max_to_10/y20k/trackbook/app/src/main/java/org/y20k/trackbook/MainActivity.java_onRestoreInstanceState#206#212,,,
/data/cragkhit/siamese_study/Siamese/10_so/151777_1.java_method#1#10,/home/cragkhit/data/cloverflow/github_max_to_10/todoroo/astrid/astrid/src/com/todoroo/astrid/ui/DeadlineTimePickerDialog.java_onRestoreInstanceState#181#191,,,
/data/cragkhit/siamese_study/Siamese/10_so/151777_1.java_method#1#10,/home/cragkhit/data/cloverflow/github_max_to_10/ankidroid/Anki-Android/AnkiDroid/src/main/java/com/ichi2/anki/DeckPicker.java_onRestoreInstanceState#735#739,,,
/data/cragkhit/siamese_study/Siamese/10_so/160970_1.java_method#1#5,/home/cragkhit/data/cloverflow/github_max_to_10/apache/hbase/hbase-common/src/test/java/org/apache/hadoop/hbase/TestHBaseConfiguration.java_createEntryInProvider#339#365,,,
/data/cragkhit/siamese_study/Siamese/10_so/160970_1.java_method#1#5,/home/cragkhit/data/cloverflow/github_max_to_10/flyzend/BaseProject/app/src/main/java/com/flyzend/baseproject/utils/SystemProperties.java_set#47#57,,,
/data/cragkhit/siamese_study/Siamese/10_so/160970_1.java_method#1#5,/home/cragkhit/data/cloverflow/github_max_to_10/tim-group/karg/src/main/java/com/timgroup/karg/reflection/SetterMethod.java_set#61#73,,,
/data/cragkhit/siamese_study/Siamese/10_so/160970_1.java_method#1#5,/home/cragkhit/data/cloverflow/github_max_to_10/votd/vulnerability-of-the-day/reflection-abuse/EvilPlugin.java_invokePrivateMethod#66#77,,,
/data/cragkhit/siamese_study/Siamese/10_so/160970_1.java_method#1#5,/home/cragkhit/data/cloverflow/github_max_to_10/anjlab/anjlab-tapestry-commons/anjlab-tapestry-commons/src/main/java/com/anjlab/tapestry5/services/InjectionHelperImpl.java_invokeMethodWithParameters#112#133,,,
/data/cragkhit/siamese_study/Siamese/10_so/160970_1.java_method#1#5,/home/cragkhit/data/cloverflow/github_max_to_10/hazelcast/hazelcast/hazelcast/src/test/java/com/hazelcast/test/starter/ConfigConstructor.java_updateConfig#162#171,,,
/data/cragkhit/siamese_study/Siamese/10_so/160970_1.java_method#1#5,/home/cragkhit/data/cloverflow/github_max_to_10/zeroturnaround/zt-zip/src/main/java/org/zeroturnaround/zip/ZTZipReflectionUtil.java_invoke#32#45,,,
/data/cragkhit/siamese_study/Siamese/10_so/160970_1.java_method#1#5,/home/cragkhit/data/cloverflow/github_max_to_10/lumien231/Hardcore-Darkness/src/main/java/lumien/hardcoredarkness/handler/ReflectionHandler.java_refreshLighting#31#49,,,
/data/cragkhit/siamese_study/Siamese/10_so/160970_1.java_method#1#5,/home/cragkhit/data/cloverflow/github_max_to_10/Netflix/Hystrix/hystrix-core/src/main/java/com/netflix/hystrix/strategy/HystrixArchaiusHelper.java_loadCascadedPropertiesFromResources#57#66,,,
/data/cragkhit/siamese_study/Siamese/10_so/160970_1.java_method#1#5,/home/cragkhit/data/cloverflow/github_max_to_10/rngtng/launchpad/src/com/rngtng/launchpad/LaunchadPAppletListener.java_launchpadSceneButtonReleased#129#140,,,
